Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Price,Total_Sales
9239,2024-01-20 22:00:00,North,Electronics,Mobile,4,549,2196
9240,2024-01-20 23:00:00,East,Furniture,Mobile,1,3549,3549
9241,2024-01-21 00:00:00,East,Furniture,Mobile,1,3242,3242
9242,2024-01-21 01:00:00,South,Clothing,Table,3,4389,13167
9243,2024-01-21 02:00:00,South,Furniture,Mobile,2,2122,4244
9244,2024-01-21 03:00:00,West,Electronics,Mobile,1,3897,3897
9245,2024-01-21 04:00:00,North,Furniture,Mobile,1,2287,2287
9246,2024-01-21 05:00:00,South,Furniture,Shirt,1,3855,3855
9247,2024-01-21 06:00:00,West,Clothing,Mobile,4,1513,6052
9248,2024-01-21 07:00:00,South,Clothing,Laptop,2,653,1306
9249,2024-01-21 08:00:00,East,Clothing,Mobile,2,3401,6802
9250,2024-01-21 09:00:00,South,Clothing,Mobile,4,2814,11256
9251,2024-01-21 10:00:00,North,Electronics,Table,4,3956,15824
9252,2024-01-21 11:00:00,South,Furniture,Mobile,1,2802,2802
9253,2024-01-21 12:00:00,North,Furniture,Shirt,3,4766,14298
9254,2024-01-21 13:00:00,East,Clothing,Sofa,3,4513,13539
9255,2024-01-21 14:00:00,North,Electronics,Mobile,2,1116,2232
9256,2024-01-21 15:00:00,South,Electronics,Mobile,3,3549,10647
9257,2024-01-21 16:00:00,West,Furniture,Mobile,1,2425,2425
9258,2024-01-21 17:00:00,East,Clothing,Table,4,2957,11828
9259,2024-01-21 18:00:00,South,Furniture,Sofa,2,2111,4222
9260,2024-01-21 19:00:00,East,Furniture,Table,2,4741,9482
9261,2024-01-21 20:00:00,East,Electronics,Table,4,3609,14436
9262,2024-01-21 21:00:00,South,Electronics,Table,3,3037,9111
9263,2024-01-21 22:00:00,South,Furniture,Shirt,2,4857,9714
9264,2024-01-21 23:00:00,West,Clothing,Sofa,4,2127,8508
9265,2024-01-22 00:00:00,East,Clothing,Shirt,4,4940,19760
9266,2024-01-22 01:00:00,East,Furniture,Shirt,3,2498,7494
9267,2024-01-22 02:00:00,South,Furniture,Sofa,3,3426,10278
9268,2024-01-22 03:00:00,North,Clothing,Shirt,1,1631,1631
9269,2024-01-22 04:00:00,South,Clothing,Sofa,3,2492,7476
9270,2024-01-22 05:00:00,East,Clothing,Mobile,3,1013,3039
9271,2024-01-22 06:00:00,South,Furniture,Table,4,1212,4848
9272,2024-01-22 07:00:00,West,Electronics,Shirt,2,3661,7322
9273,2024-01-22 08:00:00,North,Clothing,Sofa,4,714,2856
9274,2024-01-22 09:00:00,South,Clothing,Laptop,1,1103,1103
9275,2024-01-22 10:00:00,West,Clothing,Shirt,4,4269,17076
9276,2024-01-22 11:00:00,East,Furniture,Shirt,1,1169,1169
9277,2024-01-22 12:00:00,South,Electronics,Sofa,3,1580,4740
9278,2024-01-22 13:00:00,East,Electronics,Laptop,2,1925,3850
9279,2024-01-22 14:00:00,West,Clothing,Laptop,2,2769,5538
9280,2024-01-22 15:00:00,East,Furniture,Mobile,4,974,3896
9281,2024-01-22 16:00:00,West,Electronics,Shirt,2,1631,3262
9282,2024-01-22 17:00:00,West,Furniture,Table,1,1362,1362
9283,2024-01-22 18:00:00,West,Electronics,Shirt,1,1311,1311
9284,2024-01-22 19:00:00,South,Clothing,Table,3,4772,14316
9285,2024-01-22 20:00:00,East,Furniture,Table,4,986,3944
9286,2024-01-22 21:00:00,East,Clothing,Sofa,3,1191,3573
9287,2024-01-22 22:00:00,North,Electronics,Shirt,2,3608,7216
9288,2024-01-22 23:00:00,North,Electronics,Sofa,3,3122,9366
9289,2024-01-23 00:00:00,North,Clothing,Mobile,2,767,1534
9290,2024-01-23 01:00:00,North,Electronics,Table,1,1284,1284
9291,2024-01-23 02:00:00,East,Clothing,Laptop,4,4373,17492
9292,2024-01-23 03:00:00,West,Clothing,Table,4,3471,13884
9293,2024-01-23 04:00:00,West,Clothing,Mobile,3,2901,8703
9294,2024-01-23 05:00:00,South,Electronics,Table,2,3841,7682
9295,2024-01-23 06:00:00,West,Furniture,Sofa,1,3571,3571
9296,2024-01-23 07:00:00,East,Clothing,Shirt,2,2816,5632
9297,2024-01-23 08:00:00,East,Furniture,Laptop,3,1701,5103
9298,2024-01-23 09:00:00,East,Electronics,Sofa,2,776,1552
9299,2024-01-23 10:00:00,South,Electronics,Shirt,1,806,806
9300,2024-01-23 11:00:00,North,Furniture,Laptop,3,1130,3390
9301,2024-01-23 12:00:00,West,Clothing,Mobile,1,3085,3085
9302,2024-01-23 13:00:00,East,Electronics,Table,3,1637,4911
9303,2024-01-23 14:00:00,East,Clothing,Laptop,4,2681,10724
9304,2024-01-23 15:00:00,North,Clothing,Mobile,2,2213,4426
9305,2024-01-23 16:00:00,East,Furniture,Shirt,1,1548,1548
9306,2024-01-23 17:00:00,West,Electronics,Laptop,1,2083,2083
9307,2024-01-23 18:00:00,South,Furniture,Mobile,2,3851,7702
9308,2024-01-23 19:00:00,East,Electronics,Shirt,1,2334,2334
9309,2024-01-23 20:00:00,West,Furniture,Sofa,1,1451,1451
9310,2024-01-23 21:00:00,East,Electronics,Table,1,2532,2532
9311,2024-01-23 22:00:00,North,Electronics,Mobile,4,1724,6896
9312,2024-01-23 23:00:00,East,Electronics,Sofa,1,532,532
9313,2024-01-24 00:00:00,East,Clothing,Shirt,4,596,2384
9314,2024-01-24 01:00:00,South,Clothing,Laptop,2,4858,9716
9315,2024-01-24 02:00:00,North,Furniture,Table,4,3641,14564
9316,2024-01-24 03:00:00,North,Furniture,Shirt,1,3277,3277
9317,2024-01-24 04:00:00,South,Electronics,Mobile,1,3778,3778
9318,2024-01-24 05:00:00,East,Electronics,Table,1,671,671
9319,2024-01-24 06:00:00,West,Clothing,Sofa,4,1400,5600
9320,2024-01-24 07:00:00,North,Clothing,Table,3,4866,14598
9321,2024-01-24 08:00:00,North,Clothing,Sofa,3,1241,3723
9322,2024-01-24 09:00:00,East,Furniture,Shirt,2,3114,6228
9323,2024-01-24 10:00:00,East,Clothing,Laptop,2,2422,4844
9324,2024-01-24 11:00:00,North,Furniture,Table,2,3197,6394
9325,2024-01-24 12:00:00,East,Clothing,Laptop,1,890,890
9326,2024-01-24 13:00:00,West,Clothing,Laptop,3,1458,4374
9327,2024-01-24 14:00:00,North,Electronics,Table,3,843,2529
9328,2024-01-24 15:00:00,West,Furniture,Table,2,3981,7962
9329,2024-01-24 16:00:00,West,Clothing,Laptop,3,2069,6207
9330,2024-01-24 17:00:00,East,Electronics,Mobile,2,955,1910
9331,2024-01-24 18:00:00,West,Furniture,Mobile,1,943,943
9332,2024-01-24 19:00:00,East,Furniture,Table,3,4792,14376
9333,2024-01-24 20:00:00,South,Clothing,Laptop,1,3415,3415
9334,2024-01-24 21:00:00,East,Furniture,Laptop,1,2910,2910
9335,2024-01-24 22:00:00,West,Electronics,Shirt,3,3981,11943
9336,2024-01-24 23:00:00,South,Electronics,Laptop,4,1917,7668
9337,2024-01-25 00:00:00,East,Furniture,Mobile,2,1170,2340
9338,2024-01-25 01:00:00,West,Electronics,Shirt,3,2784,8352
9339,2024-01-25 02:00:00,North,Furniture,Mobile,1,599,599
9340,2024-01-25 03:00:00,North,Electronics,Sofa,2,3287,6574
9341,2024-01-25 04:00:00,East,Furniture,Table,1,907,907
9342,2024-01-25 05:00:00,East,Furniture,Sofa,2,1477,2954
9343,2024-01-25 06:00:00,North,Furniture,Table,3,3298,9894
9344,2024-01-25 07:00:00,West,Electronics,Mobile,1,642,642
9345,2024-01-25 08:00:00,West,Furniture,Mobile,2,3576,7152
9346,2024-01-25 09:00:00,West,Furniture,Sofa,2,1219,2438
9347,2024-01-25 10:00:00,East,Clothing,Table,3,1959,5877
9348,2024-01-25 11:00:00,South,Clothing,Table,2,917,1834
9349,2024-01-25 12:00:00,South,Furniture,Shirt,2,1604,3208
9350,2024-01-25 13:00:00,South,Clothing,Laptop,1,1044,1044
9351,2024-01-25 14:00:00,South,Furniture,Shirt,3,3788,11364
9352,2024-01-25 15:00:00,South,Clothing,Mobile,3,1272,3816
9353,2024-01-25 16:00:00,East,Electronics,Sofa,1,2193,2193
9354,2024-01-25 17:00:00,East,Electronics,Table,4,1568,6272
9355,2024-01-25 18:00:00,South,Furniture,Shirt,1,4203,4203
9356,2024-01-25 19:00:00,East,Furniture,Sofa,1,4723,4723
9357,2024-01-25 20:00:00,East,Electronics,Sofa,4,2073,8292
9358,2024-01-25 21:00:00,South,Electronics,Laptop,2,4293,8586
9359,2024-01-25 22:00:00,West,Clothing,Table,3,3153,9459
9360,2024-01-25 23:00:00,East,Furniture,Sofa,3,1040,3120
9361,2024-01-26 00:00:00,West,Electronics,Table,4,2711,10844
9362,2024-01-26 01:00:00,East,Electronics,Shirt,3,3196,9588
9363,2024-01-26 02:00:00,East,Furniture,Sofa,4,2058,8232
9364,2024-01-26 03:00:00,South,Clothing,Sofa,2,630,1260
9365,2024-01-26 04:00:00,East,Clothing,Shirt,4,3243,12972
9366,2024-01-26 05:00:00,North,Clothing,Table,3,4320,12960
9367,2024-01-26 06:00:00,North,Clothing,Table,3,2731,8193
9368,2024-01-26 07:00:00,South,Electronics,Sofa,4,1325,5300
9369,2024-01-26 08:00:00,West,Furniture,Shirt,3,3218,9654
9370,2024-01-26 09:00:00,West,Furniture,Mobile,4,1522,6088
9371,2024-01-26 10:00:00,West,Electronics,Table,3,3101,9303
9372,2024-01-26 11:00:00,North,Electronics,Mobile,1,4726,4726
9373,2024-01-26 12:00:00,West,Electronics,Sofa,2,1196,2392
9374,2024-01-26 13:00:00,West,Furniture,Mobile,3,1537,4611
9375,2024-01-26 14:00:00,South,Furniture,Mobile,3,1313,3939
9376,2024-01-26 15:00:00,West,Furniture,Table,3,4337,13011
9377,2024-01-26 16:00:00,North,Clothing,Sofa,4,1158,4632
9378,2024-01-26 17:00:00,North,Electronics,Mobile,3,2927,8781
9379,2024-01-26 18:00:00,North,Electronics,Table,4,1583,6332
9380,2024-01-26 19:00:00,South,Electronics,Mobile,3,3474,10422
9381,2024-01-26 20:00:00,South,Furniture,Table,1,1683,1683
9382,2024-01-26 21:00:00,East,Electronics,Sofa,1,3124,3124
9383,2024-01-26 22:00:00,West,Electronics,Shirt,2,3232,6464
9384,2024-01-26 23:00:00,South,Clothing,Table,4,2497,9988
9385,2024-01-27 00:00:00,North,Furniture,Table,2,2511,5022
9386,2024-01-27 01:00:00,North,Electronics,Mobile,3,1748,5244
9387,2024-01-27 02:00:00,South,Furniture,Sofa,3,4236,12708
9388,2024-01-27 03:00:00,South,Furniture,Laptop,1,2913,2913
9389,2024-01-27 04:00:00,South,Furniture,Laptop,2,4843,9686
9390,2024-01-27 05:00:00,East,Clothing,Shirt,3,511,1533
9391,2024-01-27 06:00:00,North,Furniture,Sofa,3,2510,7530
9392,2024-01-27 07:00:00,East,Furniture,Table,4,4107,16428
9393,2024-01-27 08:00:00,East,Furniture,Laptop,3,1236,3708
9394,2024-01-27 09:00:00,West,Electronics,Shirt,2,1009,2018
9395,2024-01-27 10:00:00,North,Clothing,Sofa,1,1768,1768
9396,2024-01-27 11:00:00,North,Electronics,Shirt,1,4766,4766
9397,2024-01-27 12:00:00,South,Clothing,Laptop,3,3542,10626
9398,2024-01-27 13:00:00,South,Clothing,Mobile,3,1558,4674
9399,2024-01-27 14:00:00,West,Furniture,Mobile,3,4800,14400
9400,2024-01-27 15:00:00,East,Furniture,Sofa,4,1389,5556
9401,2024-01-27 16:00:00,South,Electronics,Shirt,3,3452,10356
9402,2024-01-27 17:00:00,South,Clothing,Table,3,3837,11511
9403,2024-01-27 18:00:00,North,Furniture,Laptop,4,4181,16724
9404,2024-01-27 19:00:00,North,Furniture,Mobile,2,3244,6488
9405,2024-01-27 20:00:00,South,Furniture,Mobile,4,2008,8032
9406,2024-01-27 21:00:00,North,Furniture,Shirt,1,3837,3837
9407,2024-01-27 22:00:00,West,Electronics,Mobile,4,3533,14132
9408,2024-01-27 23:00:00,South,Electronics,Shirt,4,2267,9068
9409,2024-01-28 00:00:00,North,Furniture,Laptop,2,1632,3264
9410,2024-01-28 01:00:00,West,Furniture,Shirt,2,1701,3402
9411,2024-01-28 02:00:00,North,Furniture,Mobile,3,748,2244
9412,2024-01-28 03:00:00,North,Furniture,Shirt,4,2395,9580
9413,2024-01-28 04:00:00,North,Furniture,Mobile,2,729,1458
9414,2024-01-28 05:00:00,South,Clothing,Sofa,1,3175,3175
9415,2024-01-28 06:00:00,East,Clothing,Mobile,3,1784,5352
9416,2024-01-28 07:00:00,North,Clothing,Mobile,4,3375,13500
9417,2024-01-28 08:00:00,West,Clothing,Mobile,1,820,820
9418,2024-01-28 09:00:00,South,Furniture,Sofa,2,527,1054
9419,2024-01-28 10:00:00,South,Clothing,Table,3,3398,10194
9420,2024-01-28 11:00:00,West,Clothing,Mobile,1,1009,1009
9421,2024-01-28 12:00:00,North,Electronics,Table,4,1140,4560
9422,2024-01-28 13:00:00,East,Clothing,Laptop,1,3750,3750
9423,2024-01-28 14:00:00,North,Clothing,Shirt,3,4247,12741
9424,2024-01-28 15:00:00,West,Furniture,Table,4,3219,12876
9425,2024-01-28 16:00:00,South,Clothing,Laptop,4,4403,17612
9426,2024-01-28 17:00:00,East,Clothing,Shirt,1,1811,1811
9427,2024-01-28 18:00:00,South,Furniture,Mobile,3,3836,11508
9428,2024-01-28 19:00:00,West,Clothing,Mobile,4,1990,7960
9429,2024-01-28 20:00:00,North,Furniture,Mobile,3,1918,5754
9430,2024-01-28 21:00:00,East,Clothing,Sofa,2,1958,3916
9431,2024-01-28 22:00:00,South,Electronics,Sofa,1,3959,3959
9432,2024-01-28 23:00:00,South,Electronics,Sofa,3,3067,9201
9433,2024-01-29 00:00:00,South,Clothing,Sofa,2,1837,3674
9434,2024-01-29 01:00:00,North,Electronics,Laptop,2,4192,8384
9435,2024-01-29 02:00:00,East,Furniture,Laptop,3,3581,10743
9436,2024-01-29 03:00:00,North,Clothing,Mobile,3,846,2538
9437,2024-01-29 04:00:00,North,Furniture,Shirt,1,616,616
9438,2024-01-29 05:00:00,North,Electronics,Sofa,1,2958,2958
9439,2024-01-29 06:00:00,West,Furniture,Shirt,4,1920,7680
9440,2024-01-29 07:00:00,West,Electronics,Laptop,1,2354,2354
9441,2024-01-29 08:00:00,West,Electronics,Sofa,3,3582,10746
9442,2024-01-29 09:00:00,East,Electronics,Laptop,4,2131,8524
9443,2024-01-29 10:00:00,North,Furniture,Laptop,2,2499,4998
9444,2024-01-29 11:00:00,North,Electronics,Table,2,2645,5290
9445,2024-01-29 12:00:00,West,Clothing,Laptop,3,4877,14631
9446,2024-01-29 13:00:00,North,Electronics,Mobile,4,1306,5224
9447,2024-01-29 14:00:00,North,Clothing,Laptop,4,2191,8764
9448,2024-01-29 15:00:00,South,Clothing,Sofa,1,3204,3204
9449,2024-01-29 16:00:00,North,Clothing,Mobile,2,3935,7870
9450,2024-01-29 17:00:00,South,Clothing,Laptop,2,710,1420
9451,2024-01-29 18:00:00,North,Furniture,Mobile,1,2190,2190
9452,2024-01-29 19:00:00,East,Clothing,Laptop,2,2277,4554
9453,2024-01-29 20:00:00,West,Electronics,Mobile,1,3647,3647
9454,2024-01-29 21:00:00,South,Clothing,Shirt,2,2999,5998
9455,2024-01-29 22:00:00,West,Electronics,Table,2,1186,2372
9456,2024-01-29 23:00:00,South,Furniture,Mobile,2,3170,6340
9457,2024-01-30 00:00:00,South,Clothing,Sofa,1,1429,1429
9458,2024-01-30 01:00:00,South,Electronics,Table,2,4613,9226
9459,2024-01-30 02:00:00,East,Furniture,Table,2,1814,3628
9460,2024-01-30 03:00:00,North,Furniture,Laptop,4,3333,13332
9461,2024-01-30 04:00:00,South,Electronics,Mobile,2,2273,4546
9462,2024-01-30 05:00:00,East,Clothing,Table,3,2745,8235
9463,2024-01-30 06:00:00,South,Furniture,Sofa,2,1685,3370
9464,2024-01-30 07:00:00,North,Electronics,Sofa,2,2964,5928
9465,2024-01-30 08:00:00,South,Clothing,Sofa,4,883,3532
9466,2024-01-30 09:00:00,East,Furniture,Laptop,4,4423,17692
9467,2024-01-30 10:00:00,North,Electronics,Shirt,1,2021,2021
9468,2024-01-30 11:00:00,East,Furniture,Mobile,1,1479,1479
9469,2024-01-30 12:00:00,North,Furniture,Table,3,4677,14031
9470,2024-01-30 13:00:00,North,Electronics,Mobile,4,4110,16440
9471,2024-01-30 14:00:00,West,Furniture,Table,1,3770,3770
9472,2024-01-30 15:00:00,West,Electronics,Laptop,1,2453,2453
9473,2024-01-30 16:00:00,West,Clothing,Mobile,1,1984,1984
9474,2024-01-30 17:00:00,North,Electronics,Laptop,4,1383,5532
9475,2024-01-30 18:00:00,South,Clothing,Laptop,4,3027,12108
9476,2024-01-30 19:00:00,East,Furniture,Mobile,3,623,1869
9477,2024-01-30 20:00:00,East,Electronics,Mobile,4,1025,4100
9478,2024-01-30 21:00:00,East,Electronics,Table,4,2586,10344
9479,2024-01-30 22:00:00,West,Electronics,Sofa,4,2655,10620
9480,2024-01-30 23:00:00,North,Electronics,Laptop,3,1876,5628
9481,2024-01-31 00:00:00,West,Clothing,Shirt,2,4906,9812
9482,2024-01-31 01:00:00,South,Clothing,Table,2,3961,7922
9483,2024-01-31 02:00:00,North,Furniture,Table,1,4635,4635
9484,2024-01-31 03:00:00,East,Furniture,Sofa,2,1080,2160
9485,2024-01-31 04:00:00,West,Furniture,Sofa,2,2493,4986
9486,2024-01-31 05:00:00,West,Furniture,Laptop,3,4435,13305
9487,2024-01-31 06:00:00,South,Electronics,Table,3,956,2868
9488,2024-01-31 07:00:00,South,Clothing,Table,2,3300,6600
9489,2024-01-31 08:00:00,West,Clothing,Shirt,2,1951,3902
9490,2024-01-31 09:00:00,South,Clothing,Laptop,2,703,1406
9491,2024-01-31 10:00:00,East,Clothing,Laptop,1,3326,3326
9492,2024-01-31 11:00:00,South,Furniture,Sofa,3,4713,14139
9493,2024-01-31 12:00:00,South,Electronics,Laptop,2,2352,4704
9494,2024-01-31 13:00:00,West,Clothing,Shirt,4,3965,15860
9495,2024-01-31 14:00:00,West,Electronics,Laptop,2,4545,9090
9496,2024-01-31 15:00:00,North,Electronics,Mobile,4,2943,11772
9497,2024-01-31 16:00:00,North,Electronics,Mobile,1,2552,2552
9498,2024-01-31 17:00:00,West,Electronics,Shirt,4,2692,10768
9499,2024-01-31 18:00:00,South,Clothing,Sofa,3,3209,9627
9500,2024-01-31 19:00:00,South,Clothing,Table,1,1682,1682
9501,2024-01-31 20:00:00,North,Clothing,Laptop,1,3328,3328
9502,2024-01-31 21:00:00,North,Furniture,Sofa,2,1458,2916
9503,2024-01-31 22:00:00,North,Clothing,Sofa,1,4574,4574
9504,2024-01-31 23:00:00,East,Furniture,Laptop,1,2558,2558
9505,2024-02-01 00:00:00,East,Furniture,Table,4,568,2272
9506,2024-02-01 01:00:00,North,Furniture,Laptop,2,2137,4274
9507,2024-02-01 02:00:00,South,Clothing,Table,3,701,2103
9508,2024-02-01 03:00:00,North,Clothing,Shirt,2,765,1530
9509,2024-02-01 04:00:00,East,Clothing,Table,3,3625,10875
9510,2024-02-01 05:00:00,South,Furniture,Sofa,4,738,2952
9511,2024-02-01 06:00:00,East,Furniture,Shirt,1,790,790
9512,2024-02-01 07:00:00,South,Electronics,Mobile,1,3894,3894
9513,2024-02-01 08:00:00,East,Furniture,Shirt,2,2308,4616
9514,2024-02-01 09:00:00,South,Furniture,Table,2,2589,5178
9515,2024-02-01 10:00:00,South,Clothing,Shirt,2,1454,2908
9516,2024-02-01 11:00:00,South,Electronics,Shirt,1,2430,2430
9517,2024-02-01 12:00:00,South,Electronics,Mobile,1,4580,4580
9518,2024-02-01 13:00:00,West,Electronics,Table,4,783,3132
9519,2024-02-01 14:00:00,East,Clothing,Sofa,3,1306,3918
9520,2024-02-01 15:00:00,East,Electronics,Shirt,2,2406,4812
9521,2024-02-01 16:00:00,West,Electronics,Laptop,1,3176,3176
9522,2024-02-01 17:00:00,South,Clothing,Sofa,3,4071,12213
9523,2024-02-01 18:00:00,South,Electronics,Shirt,2,4259,8518
9524,2024-02-01 19:00:00,East,Furniture,Sofa,2,4569,9138
9525,2024-02-01 20:00:00,West,Furniture,Laptop,3,2118,6354
9526,2024-02-01 21:00:00,South,Furniture,Sofa,3,1308,3924
9527,2024-02-01 22:00:00,South,Furniture,Sofa,3,4286,12858
9528,2024-02-01 23:00:00,South,Furniture,Laptop,1,1441,1441
9529,2024-02-02 00:00:00,North,Furniture,Laptop,4,539,2156
9530,2024-02-02 01:00:00,West,Furniture,Laptop,2,1838,3676
9531,2024-02-02 02:00:00,South,Furniture,Mobile,2,1821,3642
9532,2024-02-02 03:00:00,North,Furniture,Laptop,3,2154,6462
9533,2024-02-02 04:00:00,West,Clothing,Sofa,1,3568,3568
9534,2024-02-02 05:00:00,South,Clothing,Laptop,3,894,2682
9535,2024-02-02 06:00:00,East,Furniture,Shirt,1,1291,1291
9536,2024-02-02 07:00:00,North,Clothing,Laptop,4,4133,16532
9537,2024-02-02 08:00:00,North,Clothing,Laptop,2,2444,4888
9538,2024-02-02 09:00:00,South,Furniture,Table,2,1243,2486
9539,2024-02-02 10:00:00,South,Furniture,Sofa,1,4872,4872
9540,2024-02-02 11:00:00,North,Clothing,Sofa,4,693,2772
9541,2024-02-02 12:00:00,East,Furniture,Shirt,4,4774,19096
9542,2024-02-02 13:00:00,East,Furniture,Mobile,2,4397,8794
9543,2024-02-02 14:00:00,West,Furniture,Table,2,717,1434
9544,2024-02-02 15:00:00,South,Furniture,Shirt,3,4082,12246
9545,2024-02-02 16:00:00,East,Clothing,Shirt,1,3990,3990
9546,2024-02-02 17:00:00,West,Electronics,Sofa,2,3315,6630
9547,2024-02-02 18:00:00,East,Clothing,Table,4,4403,17612
9548,2024-02-02 19:00:00,South,Electronics,Sofa,4,4423,17692
9549,2024-02-02 20:00:00,West,Electronics,Mobile,2,2285,4570
9550,2024-02-02 21:00:00,West,Electronics,Sofa,4,4672,18688
9551,2024-02-02 22:00:00,West,Clothing,Laptop,1,4333,4333
9552,2024-02-02 23:00:00,East,Clothing,Sofa,4,1682,6728
9553,2024-02-03 00:00:00,South,Clothing,Laptop,4,1023,4092
9554,2024-02-03 01:00:00,West,Clothing,Shirt,2,3796,7592
9555,2024-02-03 02:00:00,North,Clothing,Mobile,1,4979,4979
9556,2024-02-03 03:00:00,South,Electronics,Laptop,1,868,868
9557,2024-02-03 04:00:00,North,Clothing,Mobile,3,4883,14649
9558,2024-02-03 05:00:00,North,Electronics,Sofa,1,898,898
9559,2024-02-03 06:00:00,West,Clothing,Sofa,3,2651,7953
9560,2024-02-03 07:00:00,West,Clothing,Shirt,2,4380,8760
9561,2024-02-03 08:00:00,East,Furniture,Sofa,4,626,2504
9562,2024-02-03 09:00:00,East,Electronics,Laptop,1,2587,2587
9563,2024-02-03 10:00:00,East,Clothing,Shirt,3,3643,10929
9564,2024-02-03 11:00:00,South,Clothing,Mobile,1,2270,2270
9565,2024-02-03 12:00:00,East,Clothing,Shirt,2,4553,9106
9566,2024-02-03 13:00:00,North,Furniture,Mobile,3,746,2238
9567,2024-02-03 14:00:00,East,Electronics,Table,3,3818,11454
9568,2024-02-03 15:00:00,West,Clothing,Laptop,3,2581,7743
9569,2024-02-03 16:00:00,East,Clothing,Laptop,2,2557,5114
9570,2024-02-03 17:00:00,South,Clothing,Mobile,3,3489,10467
9571,2024-02-03 18:00:00,South,Furniture,Sofa,4,4097,16388
9572,2024-02-03 19:00:00,North,Clothing,Sofa,2,839,1678
9573,2024-02-03 20:00:00,South,Electronics,Table,4,3228,12912
9574,2024-02-03 21:00:00,East,Electronics,Mobile,4,2091,8364
9575,2024-02-03 22:00:00,West,Electronics,Table,2,3661,7322
9576,2024-02-03 23:00:00,South,Electronics,Mobile,1,1808,1808
9577,2024-02-04 00:00:00,North,Clothing,Table,4,3838,15352
9578,2024-02-04 01:00:00,East,Furniture,Mobile,2,3198,6396
9579,2024-02-04 02:00:00,North,Furniture,Laptop,4,3623,14492
9580,2024-02-04 03:00:00,South,Furniture,Table,3,2797,8391
9581,2024-02-04 04:00:00,South,Clothing,Table,4,2553,10212
9582,2024-02-04 05:00:00,North,Furniture,Mobile,4,2009,8036
9583,2024-02-04 06:00:00,East,Electronics,Shirt,4,4307,17228
9584,2024-02-04 07:00:00,South,Clothing,Shirt,3,512,1536
9585,2024-02-04 08:00:00,West,Furniture,Laptop,4,4534,18136
9586,2024-02-04 09:00:00,South,Electronics,Sofa,2,2080,4160
9587,2024-02-04 10:00:00,East,Electronics,Sofa,4,3933,15732
9588,2024-02-04 11:00:00,South,Clothing,Laptop,2,2551,5102
9589,2024-02-04 12:00:00,North,Clothing,Sofa,4,4376,17504
9590,2024-02-04 13:00:00,South,Furniture,Mobile,4,2323,9292
9591,2024-02-04 14:00:00,South,Furniture,Shirt,4,3930,15720
9592,2024-02-04 15:00:00,East,Furniture,Laptop,1,3240,3240
9593,2024-02-04 16:00:00,North,Clothing,Mobile,1,2288,2288
9594,2024-02-04 17:00:00,East,Furniture,Laptop,3,2452,7356
9595,2024-02-04 18:00:00,South,Furniture,Shirt,2,3204,6408
9596,2024-02-04 19:00:00,West,Electronics,Sofa,3,1451,4353
9597,2024-02-04 20:00:00,South,Electronics,Mobile,2,3920,7840
9598,2024-02-04 21:00:00,East,Electronics,Shirt,3,3527,10581
9599,2024-02-04 22:00:00,West,Furniture,Laptop,3,3601,10803
9600,2024-02-04 23:00:00,East,Clothing,Table,4,4460,17840
9601,2024-02-05 00:00:00,East,Electronics,Mobile,4,4088,16352
9602,2024-02-05 01:00:00,North,Clothing,Laptop,4,4345,17380
9603,2024-02-05 02:00:00,West,Furniture,Laptop,4,1647,6588
9604,2024-02-05 03:00:00,South,Furniture,Shirt,4,4017,16068
9605,2024-02-05 04:00:00,East,Electronics,Laptop,3,3558,10674
9606,2024-02-05 05:00:00,South,Clothing,Mobile,2,1917,3834
9607,2024-02-05 06:00:00,North,Electronics,Mobile,1,4409,4409
9608,2024-02-05 07:00:00,North,Furniture,Laptop,1,4189,4189
9609,2024-02-05 08:00:00,West,Clothing,Shirt,2,3272,6544
9610,2024-02-05 09:00:00,North,Electronics,Mobile,1,3328,3328
9611,2024-02-05 10:00:00,North,Furniture,Table,3,2669,8007
9612,2024-02-05 11:00:00,South,Electronics,Sofa,2,2749,5498
9613,2024-02-05 12:00:00,North,Clothing,Shirt,2,4358,8716
9614,2024-02-05 13:00:00,North,Clothing,Shirt,1,2125,2125
9615,2024-02-05 14:00:00,East,Clothing,Sofa,1,3249,3249
9616,2024-02-05 15:00:00,North,Clothing,Sofa,3,3105,9315
9617,2024-02-05 16:00:00,East,Clothing,Mobile,4,2347,9388
9618,2024-02-05 17:00:00,North,Electronics,Laptop,2,1078,2156
9619,2024-02-05 18:00:00,North,Electronics,Laptop,4,1636,6544
9620,2024-02-05 19:00:00,West,Electronics,Table,1,3910,3910
9621,2024-02-05 20:00:00,West,Electronics,Laptop,2,3633,7266
9622,2024-02-05 21:00:00,East,Furniture,Table,4,2774,11096
9623,2024-02-05 22:00:00,North,Furniture,Table,3,2721,8163
9624,2024-02-05 23:00:00,South,Electronics,Shirt,3,1657,4971
9625,2024-02-06 00:00:00,West,Furniture,Shirt,3,4358,13074
9626,2024-02-06 01:00:00,South,Furniture,Mobile,2,2149,4298
9627,2024-02-06 02:00:00,West,Clothing,Sofa,2,4872,9744
9628,2024-02-06 03:00:00,West,Electronics,Sofa,2,2086,4172
9629,2024-02-06 04:00:00,North,Furniture,Table,2,2458,4916
9630,2024-02-06 05:00:00,West,Furniture,Sofa,2,2823,5646
9631,2024-02-06 06:00:00,South,Electronics,Table,4,733,2932
